file,chunk_id,chunk,source_url
scraped_data/corelink-docs.hsrn.nyu.edu/contribute.html,1,"Submit an Example to the Example Browser We would love to include your example in the example browser site - Follow our Community Guidelines - Create an issue - Create a Merge Request in the corelink examples repo - Interact with the team to get approved Contribute to the main Corelink Project - Follow our Community Guidelines - Create an issue - Write code following our styles - Create a Merge Request - Interact with the team to get approved Programming style We use guides from others, because they are tested and proven to work. Please follow them when writing code for the project. - NodeJS and JavaScript Which follows airbnb - PEP8 Python Style Guide from GVR - Google C++ style guide - MSFT C# Style guide Community Guidelines We aim to create a safe, inclusive, and productive environment. As such we follow the Contributor Covenant Our version is on the next page",https://corelink-docs.hsrn.nyu.edu/contribute
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_browser.html,0,"Installation Intructions General Instructions Include the client link Include client in HTML <script src=""https://corelink.hsrn.nyu.edu/client/browser/corelink.browser.lib.js""></script> Include client locally (download first) <script src=""./corelink.browser.lib.js""></script> Usage Instructions API reference Quickstart 1. Authentication To create a new sender/receiver stream or call any miscellaneous corelink function, you first have to provide the appropriate credentials to be authenticated to the server. corelink.connect({username: ""Testuser"", password: ""Testpassword""}, {ControlIP: ""corelink.hpc.nyu.edu"", ControlPort: 20012}) The corelink.connect() function takes two objects as parts of its parameters. The first object contains the username and password attributes, which in the example above holds the values ""Testuser"" and ""Testpassword"", respectively. The second object contains the ControlIP and ControlPort attributes.",https://corelink-docs.hsrn.nyu.edu/getting-started/browser
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_browser.html,1,"The most commonly used ControlIP or host is the corelink's remote server ""corelink.hpc.nyu.edu"". In this case, we also choose to use the port 20012 because ... Once the request is successfully sent, a response {statusCode: 0, token: '6385bfaadfc9297456277259f66445bfa717c28d520f651d318c1b1af47ab1d1', IP: '10.18.151.121'} as such should be returned from the corelink.browser.lib.js file. 2. Sender & Receiver Inquire our technical-overview to better understand the sender and receiver workflow. Sender and Receiver explanations can be found here. 3. Others All functions in the browser client are string-based an can be called using corelink.generic({}) . Examples: Listing all available functions from the corelink browser client corelink.generic({function: ""listFunctions""}) Listing all users registered to the corelink server corelink.genetic({function: ""listUsers""}) Listing the streams correspond to the configured workspace/stream_type/meta.",https://corelink-docs.hsrn.nyu.edu/getting-started/browser
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_browser.html,2,"corelink.generic({function: ""listStreams""}) Simple Websocket Sender/Receiver Example Explanation Follow this walkthrough after you have completed the installation instructions found here Sender Global variable senderId let senderId; The corelink.createSender() method returns the stream's id which can set to senderId senderId = corelink.createSender({workspace: 'Holodeck', protocol: 'ws', type: ""testdata"", echo: false, alert: false}) The TextEncoder().encode() method converts the Javascript string value to an array of type uint8 which we can then pass into corelink.send() along with the streamId to send across the stream async function send(){ let str = document.getElementById(""msg"").value; var uint8array = new TextEncoder().encode(str); corelink.send(senderId, uint8array) await sleep(1000) } Receiver corelink.receiver() asks for an object containing the specified workspace, protocol, and stream type of the desired stream await corelink.createReceiver({ workspace: ""Holodeck"", protocol: ""ws"", type: ""testdata"", echo: true, alert: true }).catch((err) => { console.log(err) }) The corelink.on() is a method used to trigger specific callback function.",https://corelink-docs.hsrn.nyu.edu/getting-started/browser
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_browser.html,3,"The corelink.on('receiver', ...) triggers the receiver callback function that returns a data object containing the streamID that you can subscribe to to officially establish a connection with the stream. corelink.on('receiver', async (data) => { await corelink.subscribe([data.streamID]) }) Using TextDecoder to decode the incoming data in ""utf-8"" format corelink.on('data', (streamID, encoding) => { var string = new TextDecoder(""utf-8"").decode(encoding); if (string != myString && string!=""#""){ myString = string; document.getElementById(""msg"").innerHTML = string; } })",https://corelink-docs.hsrn.nyu.edu/getting-started/browser
scraped_data/k8s-docs.hsrn.nyu.edu/flask-service.html,0,"Build and deploy a Flask application Introduction This tutorial will take you through building and deploying a simple web application on the cluster, which will be reachable from the internet. It is built with the Python Flask framework, but many steps are not specific to Python or Flask. To go through this tutorial, you will need access to the Kubernetes cluster; see Get Started. You will also need Docker on your machine. Write the code This simple application does nothing but give the current time. Put the code in a file clock.py : from datetime import datetime from flask import Flask import pytz app = Flask('clock') timezone = pytz.timezone('America/New_York') @app.route('/') def index(): now_utc = pytz.utc.localize(datetime.utcnow()) now_nyc = now_utc.astimezone(timezone) return ""In New York, it is currently "" + now_nyc.strftime('%H:%M:%S') If you have Python on your machine, you can install Flask and pytz and run this app with FLASK_APP=clock flask run .",https://k8s-docs.hsrn.nyu.edu/flask-service
scraped_data/k8s-docs.hsrn.nyu.edu/flask-service.html,1,"However that is not required to continue. Build a container image with Docker Create the following Dockerfile in the same directory. This file contains the steps that will create a container image, that we can later deploy on Kubernetes or any other platform that supports containers: # Start from the Python image, automatically retrieved from Docker Hub FROM python:3.10 # Install our dependencies, by running a command in the container RUN pip install flask pytz uwsgi # Add our application's code RUN mkdir /usr/src/app WORKDIR /usr/src/app COPY clock.py /usr/src/app/ # Have containers serve the application with uwsgi by default EXPOSE 5000 CMD [""uwsgi"", ""--http"", "":5000"", ""-w"", ""clock:app""] You can now build the image from this file by running this command: You should now be able to run this container locally with the following: Push the image to a container registry In order for the cluster to be able to get your container image, you have to put it on a registry.",https://k8s-docs.hsrn.nyu.edu/flask-service
scraped_data/k8s-docs.hsrn.nyu.edu/flask-service.html,2,"There are multiple free registries available, such as Docker Hub (200 image downloads per 6 hours for free) or Red Hat Quay.io (unlimited for public repositories). GitLab and GitHub also include their own free registries. In this case we will use HSRN's GitLab instance dev.hsrn.nyu.edu, which you can access with your NYU account. Tag your images with the registry and a unique name (most registries will give you a prefix with your username or your project's name) and upload it: $ docker tag flask-clock registry.hsrn.nyu.edu/myusername/flask-clock $ docker push registry.hsrn.nyu.edu/myusername/flask-clock $ # or for quay.io: $ docker tag flask-clock quay.io/myusername/flask-clock $ docker push quay.io/myusername/flask-clock Create the Deployment We are now ready to run containers on the cluster. On Kubernetes, the smallest unit of workload is a Pod, which can be multiple containers sharing a single network namespace (e.g. they can see each other as ""localhost"").",https://k8s-docs.hsrn.nyu.edu/flask-service
scraped_data/k8s-docs.hsrn.nyu.edu/flask-service.html,3,"Running a Pod with a single container is very common. A Pod runs to completion or until its liveness probe fails and is not recreated automatically. To make sure our application stays available, we will wrap it in a Deployment which can run multiple copies of the Pod (for performance), will keep the target number of Pods available (including starting more copies as soon as some go down due to host maintenance or preemption), and can perform rolling updates (changing to a new container image version with no downtime).",https://k8s-docs.hsrn.nyu.edu/flask-service
scraped_data/k8s-docs.hsrn.nyu.edu/flask-service.html,4,"Write this manifest to deployment.yml : apiVersion: apps/v1 kind: Deployment metadata: name: flask-clock labels: app: flask-clock source: hsrn-tutorial spec: # Run two copies of the Pod replicas: 2 # Perform rolling updates, starting containers before stopping the old ones strategy: type: RollingUpdate rollingUpdate: maxSurge: 1 maxUnavailable: 0 selector: matchLabels: # This is how the Deployment recognizes its Pods, has to match the labels # of the Pod template app: flask-clock template: metadata: labels: app: flask-clock spec: containers: # Here's our Flask container - name: flask-app # Put your own image here image: registry.hsrn.nyu.edu/hsrn-projects/flask-clock ports: # This is the port we'll expose to the internet eventually - name: web containerPort: 5000 resources: requests: cpu: 10m # Request very little CPU memory: 100Mi # Request that this memory be allocated to us limits: cpu: 100m # Throttle the container if using more CPU memory: 100Mi # Terminate the container if using more memory Create the Deployment on the cluster by running: You can see the Pods get created and eventually get in the Running state: $ kubectl get pod NAME READY STATUS RESTARTS AGE flask-clock-7f87997659-6b2hz 0/1 ContainerCreating 0 2s flask-clock-7f87997659-9ldrs 0/1 ContainerCreating 0 2s $ k get pod NAME READY STATUS RESTARTS AGE flask-clock-7f87997659-6b2hz 1/1 Running 0 1m23s flask-clock-7f87997659-9ldrs 1/1 Running 0 1m23s Create the Service A Service is how Kubernetes routes network connections to containers.",https://k8s-docs.hsrn.nyu.edu/flask-service
scraped_data/k8s-docs.hsrn.nyu.edu/flask-service.html,5,"We will create a Service that will allow HTTP access to our application. Kubernetes will automatically route connections to any of the available Pods, wherever they are in the cluster.",https://k8s-docs.hsrn.nyu.edu/flask-service
scraped_data/k8s-docs.hsrn.nyu.edu/flask-service.html,6,"Write this manifest to service.yml : apiVersion: v1 kind: Service metadata: name: flask-clock labels: app: flask-clock source: hsrn-tutorial spec: type: ClusterIP # This is the default, a virtual IP address will be allocated selector: # This is how the Service will find the Pods app: flask-clock ports: - name: web protocol: TCP port: 80 # The port exposed by the service targetPort: 5000 # The port or port name of the Pod Create the Service on the cluster by running: You can see the Service using: $ kubectl get svc NAME TYPE CLUSTER-IP EXTERNAL-IP PORT(S) AGE flask-clock ClusterIP 10.0.238.29 <none> 80/TCP 2s $ kubectl describe svc flask-clock Name: flask-clock Labels: k8s-app=flask-clock source=hsrn-tutorial Selector: k8s-app=flask-clock Type: ClusterIP IP: 10.0.238.29 Port: web 80/TCP TargetPort: 5000/TCP Endpoints: 10.0.27.101:5000,10.0.52.247:5000 Other containers in your namespace can use the Service's name (flask-clock ) or IP (for me, 10.0.238.29 ) to access your application.",https://k8s-docs.hsrn.nyu.edu/flask-service
scraped_data/k8s-docs.hsrn.nyu.edu/flask-service.html,7,"You can also see that there are two endpoints, since the Deployment is set to replicas: 2 . You can access your application locally by forwarding a port from the cluster: You can now open http://localhost:5000/ in the browser. Kubectl will forward your connection to the Service, and you will be get an answered from one of the two containers running in the cluster. Create an Ingress with a subdomain We have exposed the application to other containers in the cluster, and to developers using Kubectl. By using an Ingress, we can make it available to users. An Ingress is a set of rules to route HTTP requests for a subdomain and path to specific Service(s). Using an Ingress, you can control our HAProxy load-balancer to make it proxy requests to your own containers.",https://k8s-docs.hsrn.nyu.edu/flask-service
scraped_data/k8s-docs.hsrn.nyu.edu/flask-service.html,8,"Write this manifest to ingress.yml : apiVersion: networking.k8s.io/v1 kind: Ingress metadata: name: flask-clock labels: app: flask-clock source: hsrn-tutorial annotations: # Use the HAProxy ingress controller (currently the only option) kubernetes.io/ingress.class: haproxy # Instruct HAProxy to redirect HTTP to HTTPS, with the 301 ""permanent"" code haproxy.org/ssl-redirect: ""true"" haproxy.org/ssl-redirect-code: ""301"" # Instruct HAProxy to provide the end-user's address in the 'X-Forwarded-For' header haproxy.org/forwarded-for: ""true"" spec: rules: # You can have multiple rules in one Ingress, or create multiple Ingresses - host: flask-clock.users.hsrn.nyu.edu # You are welcome to take advantage of our *.users.hsrn.nyu.edu domain, # or you can use your own.",https://k8s-docs.hsrn.nyu.edu/flask-service
scraped_data/k8s-docs.hsrn.nyu.edu/flask-service.html,9,"In that case, you might have to provide a # certificate to enable HTTPS http: paths: - path: / pathType: Prefix backend: service: name: flask-clock port: number: 80 Create the Ingress on the cluster by running: You can see the Ingress using: $ kubectl get ingress NAME CLASS HOSTS ADDRESS PORTS AGE flask-clock <none> flask-clock.users.hsrn.nyu.edu 80 2m32s Note that you might need to change the host to something more unique if other people are going through this tutorial. And of course you can now access your application at https://flask-clock.users.hsrn.nyu.edu/. Ingresses default to NYU-only For security reasons, Ingresses are only accessible from NYU networks. This includes the NYU VPN. This keeps our systems safe from access from unknown internet users. See the Ingress documentation for information on how to enable access from other networks or the public internet, optionally behind password authentication.",https://k8s-docs.hsrn.nyu.edu/flask-service
scraped_data/k8s-docs.hsrn.nyu.edu/flask-service.html,10,"Clean up You can delete all the objects you created in this tutorial by using the labels, like this:",https://k8s-docs.hsrn.nyu.edu/flask-service
scraped_data/k8s-docs.hsrn.nyu.edu/storage.html,0,"How to use persistent storage By default, Pods use exphemeral storage. If you delete the Pod, or it gets evicted for any reason (node failure, image update, application crash, ...) all the data written to disk will be lost. To avoid that, you can request a Persistent Volume and mount it into your containers. Persistent Volumes are provided by our Ceph cluster, a networked data storage system. The data you store on Ceph will be persisted across your Pods, even if you restart or recreate them. Requesting a Persistent Volume with a Persistent Volume Claim The way you create a volume is by creating a Persistent Volume Claim into Kubernetes. It describes the type of storage you want and the capacity you need.",https://k8s-docs.hsrn.nyu.edu/storage
scraped_data/k8s-docs.hsrn.nyu.edu/storage.html,1,"For example: apiVersion: v1 kind: PersistentVolumeClaim metadata: name: my-volume spec: storageClassName: csi-rbd-3-sc # Or remove this line to use the default accessModes: - ReadWriteOnce resources: requests: storage: 100Gi Create it and check its status: $ kubectl apply -f my-volume.yml persistentvolumeclaim/my-volume created $ kubectl get persistentvolumeclaim NAME STATUS VOLUME CAPACITY ACCESS MODES STORAGECLASS AGE my-volume Bound pvc-cc8b4d67-e9fc-4651-9a9e-f85304c3cbcd 100Gi RWO csi-rbd-3-sc 2s If the ""status"" is ""Bound"", then a volume was successfully allocated and bound to that claim. You can now mount it into a Pod. If the ""status"" stays ""Pending"", then no volume was bound to it. This can happen if you used the wrong storageClassName or accessModes , or if you requested too much capacity. Mounting a persistent volume in a Pod To use the PersistentVolumeClaim, you attach it to a Pod, and mount it in your desired location in the Pod's containers.",https://k8s-docs.hsrn.nyu.edu/storage
scraped_data/k8s-docs.hsrn.nyu.edu/storage.html,2,"You can also do this if you are creating a Deployment, Job, etc by putting it in the Pod template section of the manifest. For example, this is a Job with one container, with a persistent volume mount as /data : apiVersion: batch/v1 kind: Job metadata: name: my-job spec: template: spec: restartPolicy: Never volumes: # This section describes the Pod's volumes # Those volumes can be mounted by containers, below - name: persistent-data persistentVolumeClaim: claimName: my-volume containers: - name: experiment image: quay.io/researcher/important-experiment:v1 volumeMounts: # This section indicates where to mount the Pod's volumes - name: persistent-data mountPath: /data Available storage class names Solid-state drive storage is faster but less plentiful. If you need more storage please contact us.",https://k8s-docs.hsrn.nyu.edu/storage
scraped_data/k8s-docs.hsrn.nyu.edu/status.html,0,Skip to content HSRN Kubernetes Cluster Cluster status Initializing search GitLab HSRN Kubernetes Cluster GitLab Introduction Get started How To How To Expose a web application to the internet Expose a container's port to the network Use persistent storage Use GPUs Send emails on job completion View and query logs Select a specific physical location Tutorials Tutorials Build and deploy a Flask application Run a batch job Our policies Cluster status Cluster status Table of contents Compute Storage Table of contents Compute Storage Cluster status Compute Storage,https://k8s-docs.hsrn.nyu.edu/status
scraped_data/k8s-docs.hsrn.nyu.edu/index.html,0,"HSRN Kubernetes Cluster Introduction This cluster is run by the High-Speed Research Network group (HSRN), part of High Performance Computing at New York University. It is available for teaching and research, currently in a pilot phase. It offers access to Kubernetes, an open-source container orchestration system that you can use to run experiments or applications on the cluster as containers. Use of this system relies on you understanding Kubernetes and how to use it. There is extensive introductory documentation that can help you get started if you are new to it. Note that Kubernetes can be harder to use than traditional HPC such as SLURM. You will have to provide detailed configuration for your desired workloads, in YAML format. In particular the filesystem of a container is not persistent by default, if you don't explicitly mount a persistent volume you might lose data! So do read the documentation and try a few examples on the cluster if you are just starting out with Kubernetes.",https://k8s-docs.hsrn.nyu.edu/index
scraped_data/k8s-docs.hsrn.nyu.edu/index.html,1,"Where to get support Please email hsrn-support@nyu.edu with questions or issues. Hardware overview - Dell PowerEdge machines, 36 total - Distributed in 7 different NYU buildings - 724 cores - 11027 GB of RAM - 14 NVIDIA GPUs See the status page for current utilization.",https://k8s-docs.hsrn.nyu.edu/index
scraped_data/k8s-docs.hsrn.nyu.edu/gpu.html,0,"How to use GPUs If you need a GPU, you can request one by adding a resource limit for a number of nvidia.com/gpu , for example 1 (this is constrained by the number of GPUs available, and your quotas).",https://k8s-docs.hsrn.nyu.edu/gpu
scraped_data/k8s-docs.hsrn.nyu.edu/gpu.html,1,"apiVersion: v1 kind: Pod metadata: name: gpu-test spec: containers: - name: cuda-container image: nvcr.io/nvidia/cuda:9.0-devel resources: limits: nvidia.com/gpu: 1 # Request 1 NVIDIA GPU If you are using a Job, put the resource limit in the pod template: apiVersion: batch/v1 kind: Job metadata: name: gpu-test spec: template: spec: restartPolicy: Never containers: - name: cuda-container image: nvcr.io/nvidia/cuda:9.0-devel resources: limits: nvidia.com/gpu: 1 # Request 1 NVIDIA GPU List of available GPUs hsrn-ed7a-370j NVIDIA A100 (40GB)NVIDIA A100 (40GB) hsrn-edbse-12wvpl NVIDIA Quadro RTX 8000 (48 GB) hsrn-ed2a-60fifthave NVIDIA Quadro RTX 8000 (48 GB) hsrn-ed2n-rcdc NVIDIA Quadro RTX 8000 (48 GB)NVIDIA Quadro RTX 8000 (48 GB) hsrn-ed10d-7e12 NVIDIA A100 (80GB)NVIDIA A100 (80GB) hsrn-ed2d-wwh NVIDIA A100 (40GB)NVIDIA A100 (40GB) hsrn-ed5a-meyer NVIDIA A100 (80GB)NVIDIA A100 (80GB)",https://k8s-docs.hsrn.nyu.edu/gpu
scraped_data/k8s-docs.hsrn.nyu.edu/get-started.html,0,"Get started Install the client To log into the Kubernetes cluster, you need to download the Kubectl client. If you want to build new container images, you should also install Docker. Go to https://config.hsrn.nyu.edu/ and click on ""get your config"". You will be asked to log in using one of a long list of provider. Please select ""New York University"" if you have an NYU netID. After you log in, you will be shown a YAML file. Put that file in .kube/config in your home directory (that's a file called config , with no file extension, in a directory called .kube . You can create the .kube directory if it doesn't exist.) Alternatively, you can put the configuration file somewhere else and either: - set the KUBECONFIG environment variable to its location; or - use the --kubeconfig option every time you runkubectl , for examplekubectl --kubeconfig /Users/remi/kubeconfig.nyu.txt get pod Warning The configuration file contains the secret key that allows you to access the cluster.",https://k8s-docs.hsrn.nyu.edu/get-started
scraped_data/k8s-docs.hsrn.nyu.edu/get-started.html,1,"Do not share that file with anybody else. Get access After you log in for the first time, an HSRN staff member will have to add you to a Kubernetes namespace. Email hsrn-support@nyu.edu with your netID and the name you want for your namespace. We will process your request and send a confirmation when the setup is complete. Warning Please get your configuration file as outlined above before emailing us. We will not be able to give you access until you have signed in at least once. Once you have access and you have downloaded your configuration file (see previous section), you can select your namespace by entering the following (replacing MY-NAMESPACE with your actual namespace): Check your access by doing: Next steps Remember that containers are not meant to be long-lived and may be restarted at any time. If you need a workload to run to completion, wrap it in a Batch Job and Kubernetes will automatically restart it if it fails (possibly on a different machine).",https://k8s-docs.hsrn.nyu.edu/get-started
scraped_data/k8s-docs.hsrn.nyu.edu/get-started.html,2,"Make sure your workload can restart where it left off if possible. The Kubernetes documentation has more details about the core concepts, as well as many tutorials. You can also find tutorials here from the sidebar on the left.",https://k8s-docs.hsrn.nyu.edu/get-started
scraped_data/k8s-docs.hsrn.nyu.edu/batch.html,0,"Run a batch job Introduction This tutorial will take you through running a computation on the cluster as a batch job. It uses a script written in Python, but many steps are not specific to Python. The goal is to find the solution of an integer equation. To go through this tutorial, you will need access to the Kubernetes cluster; see Get Started. See also How to send emails on job completion.",https://k8s-docs.hsrn.nyu.edu/batch
scraped_data/k8s-docs.hsrn.nyu.edu/batch.html,1,"Write the code This is the Python code we'll use, please put it in a file solver.py : import sys def f(value): value += 1610142364 for k in range(5): k = value // 127773 value = 16807 * (value - k * 127773) - k * 2836 if value <= 0: value = value + 2147483647 return value def main(lower, higher): for i in range(lower, higher): if i % 5000000 == 0: print(""%d..."" % i) if f(i) == 45: print(""Found solution: %d"" % i) return print(""No solution in [%d, %d)"" % (lower, higher)) if __name__ == '__main__': main(int(sys.argv[1], 10), int(sys.argv[2], 10)) As you can see, it takes as arguments the two endpoints of the range to search, and prints the solution if it finds it. Submit it as a job Because this job only requires a single short file, we will use a ConfigMap to send it into the cluster. ConfigMap are commonly used to store configuration values for other workloads. If we had more code, we would build a new Docker container image from our code.",https://k8s-docs.hsrn.nyu.edu/batch
scraped_data/k8s-docs.hsrn.nyu.edu/batch.html,2,You can see an example of that in the Flask application tutorial.,https://k8s-docs.hsrn.nyu.edu/batch
scraped_data/k8s-docs.hsrn.nyu.edu/batch.html,3,"You can create a ConfigMap named solver that contains our script using this command: You can see that it has been created: Now write this Job definition to job.yml : apiVersion: batch/v1 kind: Job metadata: name: solver labels: app: solver source: hsrn-tutorial spec: template: spec: restartPolicy: Never containers: - name: python image: python:3.10 args: [""python"", ""-u"", ""/app/solver.py"", ""0"", ""100000000""] volumeMounts: - name: script mountPath: /app resources: requests: cpu: 1 # Request one CPU (code is not multi-threaded) memory: 5Mi # Request that this memory be allocated to us limits: cpu: 2 # Throttle the container if using more CPU memory: 100Mi # Terminate the container if using more memory volumes: - name: script configMap: name: solver And submit it with Kubectl: Monitoring your Job You can see the Job and the Pod that has been created for it: $ kubectl get job NAME COMPLETIONS DURATION AGE solver 0/1 50s 50s $ kubectl get pod NAME READY STATUS RESTARTS AGE solver--1-rshnr 1/1 Running 0 51s If there was a failure, or if you simply delete the Pod, a new Pod will be created and start over: $ kubectl delete pod solver--1-rshnr pod ""solver--1-rshnr"" deleted $ kubectl get pod NAME READY STATUS RESTARTS AGE solver--1-rshnr 1/1 Terminating 0 59s solver--1-vkzs7 0/1 ContainerCreating 0 2s You can see the output from the Pod (once it starts) using: $ kubectl logs -f job/solver 0...",https://k8s-docs.hsrn.nyu.edu/batch
scraped_data/k8s-docs.hsrn.nyu.edu/batch.html,4,"1000000... 2000000... 3000000... 4000000... 5000000... 6000000... 7000000... And after a few minutes the Job completes: Parallelism It is possible to run a Job that consists of multiple tasks. Each task will be run as a separate Pod, either in turn or at the same time. There are multiple configurations that varies based on when the Kubernetes Job controller should consider the Job completed. You can refer to the official documentation for a complete list of options. We are going to accelerate our search by running 10 separate Pods, which will each search in a separate range.",https://k8s-docs.hsrn.nyu.edu/batch
scraped_data/k8s-docs.hsrn.nyu.edu/batch.html,5,"We will make the following changes to our Job definition: - Set completions to 10 - Set completionMode toIndexed , which will give each Pod an index from 0 to 9 as theJOB_COMPLETION_INDEX environment variable - Set parallelism to 4, which will allow Kubernetes to run 4 of the 10 Pods at a time - Change the container's command to search in the correct range based on the index in the Job, computed using bash Create the new manifest as job-parallel.yml : apiVersion: batch/v1 kind: Job metadata: name: solver-parallel labels: app: solver source: hsrn-tutorial spec: completions: 10 parallelism: 4 completionMode: Indexed template: spec: restartPolicy: Never containers: - name: python image: python:3.10 args: - bash - -c - ""python -u /app/solver.py $(expr $JOB_COMPLETION_INDEX \\* 10000000) $(expr \\( $JOB_COMPLETION_INDEX + 1 \\) \\* 10000000)"" volumeMounts: - name: script mountPath: /app resources: # Resource request and limits apply to each container, # not to the whole Job requests: cpu: 1 memory: 5Mi limits: cpu: 2 memory: 100Mi volumes: - name: script configMap: name: solver Create the new Job and watch the Pods get created, four by four: $ kubectl apply -f job-parallel.yml job.batch/solver-parallel configured $ kubectl get pod --watch NAME READY STATUS RESTARTS AGE solver-parallel-0-gb75c 0/1 ContainerCreating 0 2s solver-parallel-1-2rr8t 0/1 ContainerCreating 0 2s solver-parallel-2-f6dt8 0/1 ContainerCreating 0 2s solver-parallel-3-789vq 0/1 ContainerCreating 0 2s solver-parallel-0-gb75c 1/1 Running 0 5s solver-parallel-1-2rr8t 1/1 Running 0 5s solver-parallel-2-f6dt8 1/1 Running 0 5s solver-parallel-3-789vq 1/1 Running 0 5s solver-parallel-0-gb75c 0/1 Completed 0 18s solver-parallel-3-789vq 0/1 Completed 0 18s ...",https://k8s-docs.hsrn.nyu.edu/batch
scraped_data/k8s-docs.hsrn.nyu.edu/batch.html,6,"After a few seconds, all Pods are completed, and the Job reports this too: You can get the logs of all the Pods using a label selector. The Pods will not be in order, but you will be able to see the solution: $ kubectl logs -l job-name=solver-parallel 10000000... 15000000... No solution in [10000000, 20000000) 70000000... 75000000... No solution in [70000000, 80000000) 80000000... 85000000... No solution in [80000000, 90000000) 40000000... 45000000... No solution in [40000000, 50000000) 50000000... 55000000... No solution in [50000000, 60000000) 60000000... Found solution: 64782617 90000000... 95000000... No solution in [90000000, 100000000) 0... 5000000... No solution in [0, 10000000) 20000000... 25000000... No solution in [20000000, 30000000) 30000000... 35000000... No solution in [30000000, 40000000) Clean up You can delete all the Jobs you created in this tutorial by using the labels, like this: Also delete the ConfigMap:",https://k8s-docs.hsrn.nyu.edu/batch
scraped_data/k8s-docs.hsrn.nyu.edu/ingress.html,0,"How to expose an application to the internet Once you have an application with a Service, you can make it available from the internet using an Ingress. Creating an Ingress object will automatically configure our load-balancer to send requests to your application. For non-HTTP use cases, use a NodePort Use this method to expose web applications via a domain name. If you want direct access to a containers from inside the NYU network, use a NodePort instead. Load balancer information Our load balancer uses the IP 216.165.12.42 . The subdomains *.users.hsrn.nyu.edu will resolve to that IP. We also have a certificate which covers all those subdomains, so your application can benefit from HTTPS without further configuration. Ingress defaults to NYU-only access For security reasons, an Ingress only allows access to NYU networks. This includes the NYU VPN. See how to allow public access if you are certain you need it.",https://k8s-docs.hsrn.nyu.edu/ingress
scraped_data/k8s-docs.hsrn.nyu.edu/ingress.html,1,"Using our load balancer with our domain For example, to expose a Service called my-application with port 8000 at my-application.users.hsrn.nyu.edu , use the following Ingress: apiVersion: networking.k8s.io/v1 kind: Ingress metadata: name: my-application-at-hsrn annotations: kubernetes.io/ingress.class: haproxy # The following 2 lines redirect HTTP traffic to HTTPS for you haproxy.org/ssl-redirect: ""true"" haproxy.org/ssl-redirect-code: ""301"" # The following line record the user's IP address in the 'X-Forwarded-For' header haproxy.org/forwarded-for: ""true"" spec: rules: - host: my-application.users.hsrn.nyu.edu http: paths: - path: / pathType: Prefix backend: service: # This is the name and port of your Service name: my-application port: number: 8000 Using our load balancer with your own domain If you want to use another domain name, rather than users.hsrn.nyu.edu , you will have to point it at our IP address: 216.165.12.42 . This is done using an A record .",https://k8s-docs.hsrn.nyu.edu/ingress
scraped_data/k8s-docs.hsrn.nyu.edu/ingress.html,2,"Depending on the registrar from whom you bought your domain, the procedure will be different, but they should all support this operation.",https://k8s-docs.hsrn.nyu.edu/ingress
scraped_data/k8s-docs.hsrn.nyu.edu/ingress.html,3,"For example, to expose a Service called my-application with port 8000 at my-application.example.org , use the following Ingress: apiVersion: networking.k8s.io/v1 kind: Ingress metadata: name: my-application-own-domain annotations: kubernetes.io/ingress.class: haproxy spec: rules: - host: my-application.example.org http: paths: - path: / pathType: Prefix backend: service: # This is the name and port of your Service name: my-application port: number: 8000 If you have a TLS certificate for your domain, you can upload it to the cluster as a Secret: You can then use it in your Ingress to enable HTTPS: apiVersion: networking.k8s.io/v1 kind: Ingress metadata: name: my-application-own-domain annotations: kubernetes.io/ingress.class: haproxy # The following 2 lines redirect HTTP traffic to HTTPS for you haproxy.org/ssl-redirect: ""true"" haproxy.org/ssl-redirect-code: ""301"" # The following line record the user's IP address in the 'X-Forwarded-For' header haproxy.org/forwarded-for: ""true"" spec: rules: - host: my-application.example.org http: paths: - path: / pathType: Prefix backend: service: # This is the name and port of your Service name: my-application port: number: 8000 tls: - hosts: - my-application.example.org secretName: my-application.example.org Access control By default, ingresses allow access from NYU networks.",https://k8s-docs.hsrn.nyu.edu/ingress
scraped_data/k8s-docs.hsrn.nyu.edu/ingress.html,4,Password authentication You can require a password to access your ingress using the following annotations: metadata: annotations: ... # Use password authentication haproxy.org/auth-type: basic-auth haproxy.org/auth-secret: my-application-ingress-password Create the corresponding secret with the following manifest: apiVersion: v1 kind: Secret metadata: name: my-application-ingress-password stringData: username: $2y$05$NdhtDwim4PFy0/lBVU2dBOkNmD/.IKcbacQ4ECy3FYXVnX1IRY.Ka anotheruser: $2y$05$Duchp5Lwmwy0BJU.0xsZ7eZTRPvc5wVxFmwKcQeqt6LTXLyzy84mq You can generate the hashed password using the htpasswd tool: $ htpasswd -n -B username New password: Re-type new password: username:$2y$05$NdhtDwim4PFy0/lBVU2dBOkNmD/.IKcbacQ4ECy3FYXVnX1IRY.Ka Note the space after : YAML syntax requires you to put a space after the colon : in the secret. The htpasswd command outputs a colon and no space. Don't forget to add it.,https://k8s-docs.hsrn.nyu.edu/ingress
